"","label.final","cluster.final","label","edgeID","parent","node","branch.length","Order","edgeOrder","node.order","node.bootstrap","TEfamily","species","cluster.color","branch.length.ToKeptNode","is_removed","node.info_1","node.info_2","TEfamily.representative","count","perC","consensus.name","is_consensus"
"124","Node133/100:MER11B(14,1)","Node133/100","T_1239","648 377",648,377,0.0009655337,377,512,NA,NA,"MER11B","hg19","#DB4D97",0.3448241065,"kept","Node133","100","MER11B","14","14","11B|N133|14","instance"
"125","Node14/97:MER11B(19,1)","Node14/97","T_1142","526 219",526,219,0.0592382517,219,319,NA,NA,"MER11B","hg19","#D7C2DB",0.2347564702,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"126","Node14/97:MER11B(19,1)","Node14/97","T_1399","526 227",526,227,0.0458392732,227,327,NA,NA,"MER11B","hg19","#D7C2DB",0.2213574917,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"127","Node14/97:MER11B(19,1)","Node14/97","T_1183","526 226",526,226,0.0692352186,226,326,NA,NA,"MER11B","hg19","#D7C2DB",0.2447534371,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"128","Node14/97:MER11B(19,1)","Node14/97","T_1074","526 221",526,221,0.046956462,221,321,NA,NA,"MER11B","hg19","#D7C2DB",0.2224746805,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"129","Node14/97:MER11B(19,1)","Node14/97","T_1267","526 224",526,224,0.0480652888,224,324,NA,NA,"MER11B","hg19","#D7C2DB",0.2235835073,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"130","Node14/97:MER11B(19,1)","Node14/97","T_1067","526 228",526,228,0.0401347592,228,328,NA,NA,"MER11B","hg19","#D7C2DB",0.2156529777,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"131","Node14/97:MER11B(19,1)","Node14/97","T_989","526 225",526,225,0.0442691108,225,325,NA,NA,"MER11B","hg19","#D7C2DB",0.2197873293,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"132","Node14/97:MER11B(19,1)","Node14/97","T_1437","526 236",526,236,0.0603873892,236,337,NA,NA,"MER11B","hg19","#D7C2DB",0.2359056077,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"133","Node14/97:MER11B(19,1)","Node14/97","T_1270","526 229",526,229,0.0608753357,229,329,NA,NA,"MER11B","hg19","#D7C2DB",0.2363935542,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"134","Node14/97:MER11B(19,1)","Node14/97","T_1150","526 223",526,223,0.0579264878,223,323,NA,NA,"MER11B","hg19","#D7C2DB",0.2334447063,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"135","Node14/97:MER11B(19,1)","Node14/97","T_1353","614 233",614,233,0.0395078346,233,334,NA,NA,"MER11B","hg19","#D7C2DB",0.2388918579,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"136","Node14/97:MER11B(19,1)","Node14/97","T_1118","526 222",526,222,0.0594919562,222,322,NA,NA,"MER11B","hg19","#D7C2DB",0.2350101747,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"137","Node14/97:MER11B(19,1)","Node14/97","T_1465","526 234",526,234,0.0610517525,234,335,NA,NA,"MER11B","hg19","#D7C2DB",0.236569971,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"138","Node14/97:MER11B(19,1)","Node14/97","T_1242","526 220",526,220,0.0389930035,220,320,NA,NA,"MER11B","hg19","#D7C2DB",0.214511222,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"139","Node14/97:MER11B(19,1)","Node14/97","T_1352","614 232",614,232,0.0527988733,232,333,NA,NA,"MER11B","hg19","#D7C2DB",0.2521828966,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"140","Node14/97:MER11B(19,1)","Node14/97","T_968","526 237",526,237,0.0638845974,237,338,NA,NA,"MER11B","hg19","#D7C2DB",0.2394028159,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"141","Node14/97:MER11B(19,1)","Node14/97","T_1182","526 231",526,231,0.0682113537,231,331,NA,NA,"MER11B","hg19","#D7C2DB",0.2437295722,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"142","Node14/97:MER11B(19,1)","Node14/97","T_1449","526 230",526,230,0.0437567633,230,330,NA,NA,"MER11B","hg19","#D7C2DB",0.2192749818,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"143","Node14/97:MER11B(19,1)","Node14/97","T_1146","526 235",526,235,0.0576502485,235,336,NA,NA,"MER11B","hg19","#D7C2DB",0.233168467,"kept","Node14","97","MER11B","19","19","11B|N14|19","instance"
"144","Node17/99:MER11B(26,1)","Node17/99","T_1222","585 107",585,107,0.0571599196,107,179,NA,NA,"MER11B","hg19","#7AE6C1",0.2108069855,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"145","Node17/99:MER11B(26,1)","Node17/99","T_1090","582 98",582,98,0.0377082612,98,167,NA,NA,"MER11B","hg19","#7AE6C1",0.2042042543,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"146","Node17/99:MER11B(26,1)","Node17/99","T_1331","581 100",581,100,0.0637590321,100,169,NA,NA,"MER11B","hg19","#7AE6C1",0.228472597,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"147","Node17/99:MER11B(26,1)","Node17/99","T_1172","584 108",584,108,0.0567689898,108,180,NA,NA,"MER11B","hg19","#7AE6C1",0.2078721873,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"148","Node17/99:MER11B(26,1)","Node17/99","T_1340","577 104",577,104,0.0658283999,104,173,NA,NA,"MER11B","hg19","#7AE6C1",0.2149823567,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"149","Node17/99:MER11B(26,1)","Node17/99","T_1312","529 93",529,93,0.0457978779,93,156,NA,NA,"MER11B","hg19","#7AE6C1",0.1797671254,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"150","Node17/99:MER11B(26,1)","Node17/99","T_1104","582 99",582,99,0.0465340527,99,168,NA,NA,"MER11B","hg19","#7AE6C1",0.2130300458,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"151","Node17/99:MER11B(26,1)","Node17/99","T_1400","529 89",529,89,0.0631259472,89,152,NA,NA,"MER11B","hg19","#7AE6C1",0.1970951947,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"152","Node17/99:MER11B(26,1)","Node17/99","T_1459","529 96",529,96,0.0647459726,96,159,NA,NA,"MER11B","hg19","#7AE6C1",0.1987152201,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"153","Node17/99:MER11B(26,1)","Node17/99","T_1095","580 101",580,101,0.0601318873,101,170,NA,NA,"MER11B","hg19","#7AE6C1",0.2220559796,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"154","Node17/99:MER11B(26,1)","Node17/99","T_1161","529 92",529,92,0.0623787448,92,155,NA,NA,"MER11B","hg19","#7AE6C1",0.1963479923,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"155","Node17/99:MER11B(26,1)","Node17/99","T_1430","578 103",578,103,0.0599710064,103,172,NA,NA,"MER11B","hg19","#7AE6C1",0.2135334367,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"156","Node17/99:MER11B(26,1)","Node17/99","T_1254","529 88",529,88,0.0593529336,88,151,NA,NA,"MER11B","hg19","#7AE6C1",0.1933221811,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"157","Node17/99:MER11B(26,1)","Node17/99","T_1086","529 97",529,97,0.0730791691,97,160,NA,NA,"MER11B","hg19","#7AE6C1",0.2070484166,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"158","Node17/99:MER11B(26,1)","Node17/99","T_1153","575 84",575,84,0.0519087265,84,146,NA,NA,"MER11B","hg19","#7AE6C1",0.1975363392,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"159","Node17/99:MER11B(26,1)","Node17/99","T_1167","529 91",529,91,0.057634471,91,154,NA,NA,"MER11B","hg19","#7AE6C1",0.1916037185,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"160","Node17/99:MER11B(26,1)","Node17/99","T_1258","579 102",579,102,0.0681493496,102,171,NA,NA,"MER11B","hg19","#7AE6C1",0.2300705835,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"161","Node17/99:MER11B(26,1)","Node17/99","T_1056","576 85",576,85,0.0455395517,85,148,NA,NA,"MER11B","hg19","#7AE6C1",0.1921279061,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"162","Node17/99:MER11B(26,1)","Node17/99","T_1089","529 87",529,87,0.0503650077,87,150,NA,NA,"MER11B","hg19","#7AE6C1",0.1843342552,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"163","Node17/99:MER11B(26,1)","Node17/99","T_1230","576 86",576,86,0.055607048,86,149,NA,NA,"MER11B","hg19","#7AE6C1",0.2021954024,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"164","Node17/99:MER11B(26,1)","Node17/99","T_1451","529 94",529,94,0.0504109284,94,157,NA,NA,"MER11B","hg19","#7AE6C1",0.1843801759,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"165","Node17/99:MER11B(26,1)","Node17/99","T_1083","585 106",585,106,0.042750738,106,178,NA,NA,"MER11B","hg19","#7AE6C1",0.1963978039,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"166","Node17/99:MER11B(26,1)","Node17/99","T_1401","529 90",529,90,0.0640335193,90,153,NA,NA,"MER11B","hg19","#7AE6C1",0.1980027668,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"167","Node17/99:MER11B(26,1)","Node17/99","T_1063","583 105",583,105,0.049351269,105,175,NA,NA,"MER11B","hg19","#7AE6C1",0.1984008599,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"168","Node17/99:MER11B(26,1)","Node17/99","T_1185","529 109",529,109,0.0615888209,109,181,NA,NA,"MER11B","hg19","#7AE6C1",0.1955580684,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"169","Node17/99:MER11B(26,1)","Node17/99","T_1281","529 95",529,95,0.0605794751,95,158,NA,NA,"MER11B","hg19","#7AE6C1",0.1945487226,"kept","Node17","99","MER11B","26","26","11B|N17|26","instance"
"170","Node26/100:MER11B(14,1)","Node26/100","T_985","563 47",563,47,0.0490230628,47,97,NA,NA,"MER11B","hg19","#D4E6D4",0.1363023262,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"171","Node26/100:MER11B(14,1)","Node26/100","T_1129","565 55",565,55,0.0499925945,55,107,NA,NA,"MER11B","hg19","#D4E6D4",0.136979229,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"172","Node26/100:MER11B(14,1)","Node26/100","T_1339","538 49",538,49,0.0629833391,49,99,NA,NA,"MER11B","hg19","#D4E6D4",0.1358325238,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"173","Node26/100:MER11B(14,1)","Node26/100","T_1166","561 43",561,43,0.0569562198,43,91,NA,NA,"MER11B","hg19","#D4E6D4",0.1591491516,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"174","Node26/100:MER11B(14,1)","Node26/100","T_1398","564 51",564,51,0.0682936669,51,102,NA,NA,"MER11B","hg19","#D4E6D4",0.1507140986,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"175","Node26/100:MER11B(14,1)","Node26/100","T_1068","564 52",564,52,0.0624560529,52,103,NA,NA,"MER11B","hg19","#D4E6D4",0.1448764846,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"176","Node26/100:MER11B(14,1)","Node26/100","T_987","564 53",564,53,0.0559361706,53,104,NA,NA,"MER11B","hg19","#D4E6D4",0.1383566023,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"177","Node26/100:MER11B(14,1)","Node26/100","T_1112","538 54",538,54,0.0584127792,54,105,NA,NA,"MER11B","hg19","#D4E6D4",0.1312619639,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"178","Node26/100:MER11B(14,1)","Node26/100","T_1123","563 48",563,48,0.0399566847,48,98,NA,NA,"MER11B","hg19","#D4E6D4",0.1272359481,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"179","Node26/100:MER11B(14,1)","Node26/100","T_1147","565 56",565,56,0.0457163705,56,108,NA,NA,"MER11B","hg19","#D4E6D4",0.132703005,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"180","Node26/100:MER11B(14,1)","Node26/100","T_1488","560 46",560,46,0.0776612177,46,95,NA,NA,"MER11B","hg19","#D4E6D4",0.1747914496,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"181","Node26/100:MER11B(14,1)","Node26/100","T_1255","564 50",564,50,0.0439770222,50,101,NA,NA,"MER11B","hg19","#D4E6D4",0.1263974539,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"182","Node26/100:MER11B(14,1)","Node26/100","T_1349","562 44",562,44,0.0530732987,44,93,NA,NA,"MER11B","hg19","#D4E6D4",0.1565461754,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"183","Node26/100:MER11B(14,1)","Node26/100","T_1416","562 45",562,45,0.0459486554,45,94,NA,NA,"MER11B","hg19","#D4E6D4",0.1494215321,"kept","Node26","100","MER11B","14","14","11B|N26|14","instance"
"184","Node27/96:MER11B(20,1)","Node27/96","T_1510","559 42",559,42,0.0174277801,42,88,NA,NA,"MER11B","hg19","#D1E595",0.1577385412,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"185","Node27/96:MER11B(20,1)","Node27/96","T_1235","542 19",542,19,0.060418231,19,52,NA,NA,"MER11B","hg19","#D1E595",0.1361156935,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"186","Node27/96:MER11B(20,1)","Node27/96","T_1033","540 3",540,3,0.0494415532,3,30,NA,NA,"MER11B","hg19","#D1E595",0.1207460585,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"187","Node27/96:MER11B(20,1)","Node27/96","T_1053","546 14",546,14,0.0536797718,14,47,NA,NA,"MER11B","hg19","#D1E595",0.1418290188,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"188","Node27/96:MER11B(20,1)","Node27/96","T_1441","541 6",541,6,0.0631669736,6,34,NA,NA,"MER11B","hg19","#D1E595",0.1363238343,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"189","Node27/96:MER11B(20,1)","Node27/96","T_1212","543 18",543,18,0.044527301,18,51,NA,NA,"MER11B","hg19","#D1E595",0.1210060119,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"190","Node27/96:MER11B(20,1)","Node27/96","T_1197","539 11",539,11,0.0588758701,11,39,NA,NA,"MER11B","hg19","#D1E595",0.1210486875,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"191","Node27/96:MER11B(20,1)","Node27/96","T_1169","546 15",546,15,0.0612019369,15,48,NA,NA,"MER11B","hg19","#D1E595",0.1493511839,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"192","Node27/96:MER11B(20,1)","Node27/96","T_984","539 8",539,8,0.0621728174,8,36,NA,NA,"MER11B","hg19","#D1E595",0,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"193","Node27/96:MER11B(20,1)","Node27/96","T_1177","541 5",541,5,0.0479670879,5,33,NA,NA,"MER11B","hg19","#D1E595",0.1211239486,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"194","Node27/96:MER11B(20,1)","Node27/96","T_1082","539 10",539,10,0.058422193,10,38,NA,NA,"MER11B","hg19","#D1E595",0.1205950104,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"195","Node27/96:MER11B(20,1)","Node27/96","T_1224","559 41",559,41,0.0624724412,41,87,NA,NA,"MER11B","hg19","#D1E595",0.2027832023,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"196","Node27/96:MER11B(20,1)","Node27/96","T_995","540 2",540,2,0.0557882538,2,29,NA,NA,"MER11B","hg19","#D1E595",0.1270927591,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"197","Node27/96:MER11B(20,1)","Node27/96","T_1335","539 7",539,7,0.0592281147,7,35,NA,NA,"MER11B","hg19","#D1E595",0.1214009321,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"198","Node27/96:MER11B(20,1)","Node27/96","T_1332","544 17",544,17,0.0607444493,17,50,NA,NA,"MER11B","hg19","#D1E595",0.1420624805,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"199","Node27/96:MER11B(20,1)","Node27/96","T_1143","539 4",539,4,0.0641825584,4,31,NA,NA,"MER11B","hg19","#D1E595",0.1263553758,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"200","Node27/96:MER11B(20,1)","Node27/96","T_1248","539 13",539,13,0.06066567,13,41,NA,NA,"MER11B","hg19","#D1E595",0.1228384874,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"201","Node27/96:MER11B(20,1)","Node27/96","T_1395","539 12",539,12,0.0644455792,12,40,NA,NA,"MER11B","hg19","#D1E595",0.1266183966,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"202","Node27/96:MER11B(20,1)","Node27/96","T_1190","539 9",539,9,0.051122397,9,37,NA,NA,"MER11B","hg19","#D1E595",0.1132952144,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"203","Node27/96:MER11B(20,1)","Node27/96","T_1062","545 16",545,16,0.0475223263,16,49,NA,NA,"MER11B","hg19","#D1E595",0.1288428834,"kept","Node27","96","MER11B","20","20","11B|N27|20","instance"
"204","Node37/98:MER11B(13,0.92)","Node37/98","MER11A","553 28",553,28,2.5259e-06,28,68,NA,NA,"MER11A","Ancient","#DC88A3",0.1751635635,"kept","Node37","98","MER11B","13","13","11B|N37|13","consensus"
"205","Node37/98:MER11B(13,0.92)","Node37/98","T_1017","552 27",552,27,0.0638230039,27,66,NA,NA,"MER11B","hg19","#DC88A3",0.2283450015,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"206","Node37/98:MER11B(13,0.92)","Node37/98","T_1424","558 37",558,37,0.0411362927,37,82,NA,NA,"MER11B","hg19","#DC88A3",0.1656051101,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"207","Node37/98:MER11B(13,0.92)","Node37/98","T_1158","557 33",557,33,2.0063e-06,33,77,NA,NA,"MER11B","hg19","#DC88A3",0.1746649455,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"208","Node37/98:MER11B(13,0.92)","Node37/98","T_1196","556 35",556,35,0.0579053166,35,79,NA,NA,"MER11B","hg19","#DC88A3",0.1915405424,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"209","Node37/98:MER11B(13,0.92)","Node37/98","T_1265","550 32",550,32,0.0495200466,32,73,NA,NA,"MER11B","hg19","#DC88A3",0.1636751734,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"210","Node37/98:MER11B(13,0.92)","Node37/98","T_1423","558 36",558,36,0.0477486402,36,81,NA,NA,"MER11B","hg19","#DC88A3",0.1722174576,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"211","Node37/98:MER11B(13,0.92)","Node37/98","T_1308","549 39",549,39,0.0565942301,39,84,NA,NA,"MER11B","hg19","#DC88A3",0.1636583842,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"212","Node37/98:MER11B(13,0.92)","Node37/98","T_1260","549 38",549,38,0.0506966756,38,83,NA,NA,"MER11B","hg19","#DC88A3",0.1577608297,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"213","Node37/98:MER11B(13,0.92)","Node37/98","T_1497","554 29",554,29,2.5259e-06,29,70,NA,NA,"MER11B","hg19","#DC88A3",0.3477619079,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"214","Node37/98:MER11B(13,0.92)","Node37/98","T_1159","551 31",551,31,0.0616867306,31,72,NA,NA,"MER11B","hg19","#DC88A3",0.1932896741,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"215","Node37/98:MER11B(13,0.92)","Node37/98","T_1508","554 30",554,30,2.5259e-06,30,71,NA,NA,"MER11B","hg19","#DC88A3",0.3477619079,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"216","Node37/98:MER11B(13,0.92)","Node37/98","T_1321","557 34",557,34,0.4672952974,34,78,NA,NA,"MER11B","hg19","#DC88A3",0.6419582366,"kept","Node37","98","MER11B","13","13","11B|N37|13","instance"
"217","Node5/96:MER11B(73,1)","Node5/96","T_1136","517 472",517,472,0.0459417295,472,626,NA,NA,"MER11B","hg19","#7D6ED1",0.3581291772,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"218","Node5/96:MER11B(73,1)","Node5/96","T_1309","517 471",517,471,0.0376221533,471,625,NA,NA,"MER11B","hg19","#7D6ED1",0.349809601,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"219","Node5/96:MER11B(73,1)","Node5/96","T_1114","517 409",517,409,0.0535212795,409,550,NA,NA,"MER11B","hg19","#7D6ED1",0.3657087272,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"220","Node5/96:MER11B(73,1)","Node5/96","T_1215","517 454",517,454,0.0527826339,454,608,NA,NA,"MER11B","hg19","#7D6ED1",0.3649700816,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"221","Node5/96:MER11B(73,1)","Node5/96","T_1484","517 423",517,423,0.0521284525,423,569,NA,NA,"MER11B","hg19","#7D6ED1",0.3643159002,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"222","Node5/96:MER11B(73,1)","Node5/96","T_979","517 475",517,475,0.0511720479,475,629,NA,NA,"MER11B","hg19","#7D6ED1",0.3633594956,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"223","Node5/96:MER11B(73,1)","Node5/96","T_1076","517 480",517,480,0.0759936909,480,634,NA,NA,"MER11B","hg19","#7D6ED1",0.3881811386,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"224","Node5/96:MER11B(73,1)","Node5/96","T_1036","517 443",517,443,0.0598409503,443,595,NA,NA,"MER11B","hg19","#7D6ED1",0.372028398,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"225","Node5/96:MER11B(73,1)","Node5/96","T_1121","517 450",517,450,0.0563632283,450,603,NA,NA,"MER11B","hg19","#7D6ED1",0.368550676,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"226","Node5/96:MER11B(73,1)","Node5/96","T_1434","517 442",517,442,0.0338042434,442,594,NA,NA,"MER11B","hg19","#7D6ED1",0.3459916911,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"227","Node5/96:MER11B(73,1)","Node5/96","T_1304","517 427",517,427,0.0492882673,427,574,NA,NA,"MER11B","hg19","#7D6ED1",0.361475715,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"228","Node5/96:MER11B(73,1)","Node5/96","T_1046","517 466",517,466,0.0416939891,466,620,NA,NA,"MER11B","hg19","#7D6ED1",0.3538814368,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"229","Node5/96:MER11B(73,1)","Node5/96","T_1482","517 435",517,435,0.0561276051,435,586,NA,NA,"MER11B","hg19","#7D6ED1",0.3683150528,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"230","Node5/96:MER11B(73,1)","Node5/96","T_1048","517 467",517,467,0.05321039,467,621,NA,NA,"MER11B","hg19","#7D6ED1",0.3653978377,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"231","Node5/96:MER11B(73,1)","Node5/96","T_1093","517 473",517,473,0.0757993156,473,627,NA,NA,"MER11B","hg19","#7D6ED1",0.3879867633,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"232","Node5/96:MER11B(73,1)","Node5/96","T_1103","517 469",517,469,0.0404992696,469,623,NA,NA,"MER11B","hg19","#7D6ED1",0.3526867173,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"233","Node5/96:MER11B(73,1)","Node5/96","T_1145","517 438",517,438,0.0454624094,438,589,NA,NA,"MER11B","hg19","#7D6ED1",0.3576498571,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"234","Node5/96:MER11B(73,1)","Node5/96","T_1262","517 414",517,414,0.183156738,414,556,NA,NA,"MER11B","hg19","#7D6ED1",0.4953441857,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"235","Node5/96:MER11B(73,1)","Node5/96","T_1014","517 457",517,457,0.0354595694,457,611,NA,NA,"MER11B","hg19","#7D6ED1",0.3476470171,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"236","Node5/96:MER11B(73,1)","Node5/96","T_1492","517 436",517,436,0.0841183364,436,587,NA,NA,"MER11B","hg19","#7D6ED1",0.3963057841,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"237","Node5/96:MER11B(73,1)","Node5/96","T_1155","517 456",517,456,0.0360747546,456,610,NA,NA,"MER11B","hg19","#7D6ED1",0.3482622023,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"238","Node5/96:MER11B(73,1)","Node5/96","T_1198","517 470",517,470,0.0473037969,470,624,NA,NA,"MER11B","hg19","#7D6ED1",0.3594912446,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"239","Node5/96:MER11B(73,1)","Node5/96","T_1374","655 411",655,411,0.0170914531,411,553,NA,NA,"MER11B","hg19","#7D6ED1",0.3616684864,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"240","Node5/96:MER11B(73,1)","Node5/96","T_1393","667 453",667,453,0.0404185743,453,607,NA,NA,"MER11B","hg19","#7D6ED1",0.3601852955,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"241","Node5/96:MER11B(73,1)","Node5/96","T_1289","517 458",517,458,0.0626176253,458,612,NA,NA,"MER11B","hg19","#7D6ED1",0.374805073,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"242","Node5/96:MER11B(73,1)","Node5/96","T_965","658 422",658,422,0.0335509669,422,568,NA,NA,"MER11B","hg19","#7D6ED1",0.3667033683,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"243","Node5/96:MER11B(73,1)","Node5/96","T_1188","517 451",517,451,0.0465968225,451,604,NA,NA,"MER11B","hg19","#7D6ED1",0.3587842702,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"244","Node5/96:MER11B(73,1)","Node5/96","T_1037","517 408",517,408,0.0696788806,408,549,NA,NA,"MER11B","hg19","#7D6ED1",0.3818663283,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"245","Node5/96:MER11B(73,1)","Node5/96","T_1052","667 452",667,452,0.0390395299,452,606,NA,NA,"MER11B","hg19","#7D6ED1",0.3588062511,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"246","Node5/96:MER11B(73,1)","Node5/96","T_1096","517 462",517,462,0.0432362363,462,616,NA,NA,"MER11B","hg19","#7D6ED1",0.355423684,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"247","Node5/96:MER11B(73,1)","Node5/96","T_1179","517 415",517,415,0.09431351,415,557,NA,NA,"MER11B","hg19","#7D6ED1",0.4065009577,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
"248","Node5/96:MER11B(73,1)","Node5/96","T_1208","517 441",517,441,0.0409469996,441,593,NA,NA,"MER11B","hg19","#7D6ED1",0.3531344473,"kept","Node5","96","MER11B","73","73","11B|N5|73","instance"
